pelvis,shoulder,elbow,wrist,x,y,z
0.029999999999999583,0.069,-0.5700000000000001,1.57,-0.31556777962268445,0.00829961793338981,0.24667163963926111
0.029999999999999583,0.069,-0.32000000000000006,0.0,-0.4119626843671671,0.011192332942300256,0.4940186197246433
0.029999999999999583,0.069,-0.32000000000000006,0.25,-0.4275422757960879,0.011659860951987004,0.4368342700745307
0.029999999999999583,0.069,-0.32000000000000006,0.5,-0.4284962669039746,0.011688489274235634,0.3775714556136607
0.029999999999999583,0.069,-0.32000000000000006,0.75,-0.41476534314431984,0.011276437938627754,0.3199148511104328
0.029999999999999583,0.069,-0.32000000000000006,1.0,-0.38720322685185,0.010449326301473239,0.26744926497763194
0.029999999999999583,0.069,-0.32000000000000006,1.25,-0.3475235969226907,0.009258580158320264,0.223436753248059
0.029999999999999583,0.069,-0.32000000000000006,1.5,-0.2981935405606722,0.007778234337064845,0.19061380072992257
0.029999999999999583,0.069,-0.32000000000000006,1.57,-0.2830577005587688,0.007324022865389737,0.18372580002765718
0.029999999999999583,0.069,-0.07000000000000006,0.0,-0.4376230078233598,0.011962373672066876,0.3995241445768586
0.029999999999999583,0.069,-0.07000000000000006,0.25,-0.4385769989312465,0.011991001994315506,0.3402613301159886
0.029999999999999583,0.069,-0.07000000000000006,0.5,-0.4248460751715915,0.011578950658707619,0.2826047256127607
0.029999999999999583,0.069,-0.07000000000000006,0.75,-0.3972839588791221,0.010751839021553118,0.2301391394799599
0.029999999999999583,0.069,-0.07000000000000006,1.0,-0.3576043289499624,0.00956109287840013,0.18612662775038694
0.029999999999999583,0.069,-0.07000000000000006,1.25,-0.30827427258794415,0.008080747057144719,0.15330367523225036
0.029999999999999583,0.069,-0.07000000000000006,1.5,-0.2523608937714117,0.006402842291014054,0.13371105413774098
0.029999999999999583,0.069,-0.07000000000000006,1.57,-0.23599223853133225,0.005911635262860746,0.13078353717185656
0.029999999999999583,0.069,0.17999999999999994,0.0,-0.43911782613521927,0.012007231679632442,0.3016159503231042
0.029999999999999583,0.069,0.17999999999999994,0.25,-0.42538690237556437,0.01159518034402456,0.24395934581987624
0.029999999999999583,0.069,0.17999999999999994,0.5,-0.3978247860830947,0.01076806870687005,0.1914937596870755
0.029999999999999583,0.069,0.17999999999999994,0.75,-0.35814515615393544,0.009577322563717074,0.14748124795750256
0.029999999999999583,0.069,0.17999999999999994,1.0,-0.3088150997919168,0.00809697674246165,0.11465829543936604
0.029999999999999583,0.069,0.17999999999999994,1.25,-0.25290172097538455,0.006419071976330994,0.09506567434485648
0.029999999999999583,0.069,0.17999999999999994,1.5,-0.1938814427871009,0.004647932256883426,0.08992155895831268
0.029999999999999583,0.069,0.17999999999999994,1.57,-0.17729769601138023,0.004150270546139912,0.09113654455454996
0.029999999999999583,0.069,0.42999999999999994,0.0,-0.4163541987401489,0.011324117911352757,0.20638149427144598
0.029999999999999583,0.069,0.42999999999999994,0.25,-0.38879208244767927,0.010497006274198247,0.15391590813864517
0.029999999999999583,0.069,0.42999999999999994,0.5,-0.3491124525185198,0.009306260131045267,0.1099033964090723
0.029999999999999583,0.069,0.42999999999999994,0.75,-0.2997823961565015,0.007825914309789852,0.07708044389093568
0.029999999999999583,0.069,0.42999999999999994,1.0,-0.24386901733996905,0.006148009543659188,0.05748782279642631
0.029999999999999583,0.069,0.42999999999999994,1.25,-0.1848487391516855,0.0043768698242116245,0.0523437074098823
0.029999999999999583,0.069,0.42999999999999994,1.5,-0.12639115662932618,0.0026226160408265795,0.06196793391092138
0.029999999999999583,0.069,0.42999999999999994,1.57,-0.11062341537040646,0.002149441842281565,0.0672498801495934
0.029999999999999583,0.069,0.6799999999999999,0.0,-0.3707474577357369,0.009955505072731689,0.11974199363858419
0.029999999999999583,0.069,0.6799999999999999,0.25,-0.3310678278065776,0.00876475892957871,0.07572948190901121
0.029999999999999583,0.069,0.6799999999999999,0.5,-0.2817377714445591,0.00728441310832329,0.04290652939087467
0.029999999999999583,0.069,0.6799999999999999,0.75,-0.22582439262802687,0.005606508342192633,0.02331390829636511
0.029999999999999583,0.069,0.6799999999999999,1.0,-0.16680411443974305,0.0038353686227450617,0.018169792909821333
0.029999999999999583,0.069,0.6799999999999999,1.25,-0.10834653191738376,0.002081114839360017,0.02779401941086015
0.029999999999999583,0.069,0.6799999999999999,1.5,-0.05408625440748935,0.00045281799569825377,0.05158820000983104
0.029999999999999583,0.069,0.6799999999999999,1.57,-0.040114880447036504,3.355098923528248e-05,0.06060870105650802
0.029999999999999583,0.069,0.9299999999999999,0.0,-0.3051332093849769,0.007986486881306123,0.047084272942268135
0.029999999999999583,0.069,0.9299999999999999,0.25,-0.2558031530229585,0.006506141060050704,0.014261320424131571
0.029999999999999583,0.069,0.9299999999999999,0.5,-0.19988977420642615,0.0048282362939200425,-0.005331300670377839
0.029999999999999583,0.069,0.9299999999999999,0.75,-0.1408694960181426,0.0030570965744724796,-0.010475416056921875
0.029999999999999583,0.069,0.9299999999999999,1.0,-0.08241191349578314,0.0013028427910874302,-0.0008511895558827504
0.029999999999999583,0.069,0.9299999999999999,1.25,-0.02815163598588875,-0.00032545405257433267,0.022942991043087883
0.029999999999999583,0.069,0.9299999999999999,1.5,0.018537695261358775,-0.001726554345301524,0.059427718835587465
0.029999999999999583,0.069,0.9299999999999999,1.57,0.029844029559733923,-0.002065846167907332,0.07162592362527385
0.029999999999999583,0.069,1.05,0.0,-0.2676883931152073,0.006862805268501205,0.01854246993396201
0.029999999999999583,0.069,1.05,0.25,-0.21478554711218475,0.005275243591328839,-0.008136372416108833
0.029999999999999583,0.069,1.05,0.5,-0.15692984123056922,0.003539051526006665,-0.020891568631399928
0.029999999999999583,0.069,1.05,0.75,-0.09771846304252192,0.001762177086046801,-0.018930062390033787
0.029999999999999583,0.069,1.05,1.0,-0.04083288925812572,5.509771797445489e-05,-0.002373810649696789
0.029999999999999583,0.069,1.05,1.25,0.01019001066550442,-0.0014760486512081798,0.02774779904529828
0.029999999999999583,0.069,1.05,1.5,0.05217787993651701,-0.002736062756252251,0.06956195089576296
0.029999999999999583,0.069,1.05,1.57,0.06194328932148536,-0.0030291129581372185,0.08302654949437616
0.22999999999999954,-1.57,-1.57,0.0,-0.5980017412846648,0.12661657552124533,0.18562741227371732
0.22999999999999954,-1.57,-1.57,0.25,-0.5909272610170866,0.12496013292450547,0.12680394736977252
0.22999999999999954,-1.57,-1.57,0.5,-0.5699027882115841,0.12003739217015821,0.07160675302844347
0.22999999999999954,-1.57,-1.57,0.75,-0.5362355227568248,0.11215442543540155,0.023467723450607714
0.22999999999999954,-1.57,-1.57,1.0,-0.4920187321540345,0.10180135741127358,-0.014620089662185531
0.22999999999999954,-1.57,-1.57,1.25,-0.4400016022823506,0.0896218917232447,-0.0402885705659079
0.22999999999999954,-1.57,-1.57,1.5,-0.3834183063363196,0.076373288557513,-0.05194177744123252
0.22999999999999954,-1.57,-1.57,1.57,-0.3672323744887925,0.07258346005194134,-0.05257211419582436
0.22999999999999954,-1.57,-1.32,0.0,-0.5862355768233078,0.1238616062122829,0.08845633368532152
0.22999999999999954,-1.57,-1.32,0.25,-0.5652111040178055,0.11893886545793567,0.03325913934399241
0.22999999999999954,-1.57,-1.32,0.5,-0.5315438385630459,0.11105589872317893,-0.01487989023384334
0.22999999999999954,-1.57,-1.32,0.75,-0.48732704796025605,0.10070283069905107,-0.052967703346636696
0.22999999999999954,-1.57,-1.32,1.0,-0.4353099180885717,0.08852336501102209,-0.0786361842503589
0.22999999999999954,-1.57,-1.32,1.25,-0.3787266221425409,0.07527476184529043,-0.09028939112568363
0.22999999999999954,-1.57,-1.32,1.5,-0.3210952354073471,0.061780755178134555,-0.08720278401049325
0.22999999999999954,-1.57,-1.32,1.57,-0.3052606438425617,0.05807319066769355,-0.08370075750060257
0.22999999999999954,-1.57,-1.07,0.0,-0.5514277576358351,0.1157115863916062,-0.0027042054552080808
0.22999999999999954,-1.57,-1.07,0.25,-0.5177604921810756,0.1078286196568495,-0.05084323503304389
0.22999999999999954,-1.57,-1.07,0.5,-0.4735437015782855,0.09747555163272159,-0.08893104814583708
0.22999999999999954,-1.57,-1.07,0.75,-0.42152657170660146,0.08529608594469268,-0.1145995290495595
0.22999999999999954,-1.57,-1.07,1.0,-0.3649432757605704,0.07204748277896096,-0.126252735924884
0.22999999999999954,-1.57,-1.07,1.25,-0.30731188902537665,0.058553476111805086,-0.1231661288096938
0.22999999999999954,-1.57,-1.07,1.5,-0.2522156519951288,0.045653057920629576,-0.1055316179846722
0.22999999999999954,-1.57,-1.07,1.57,-0.23771691892298588,0.04225827580928164,-0.09811496725689434
0.22999999999999954,-1.57,-0.8200000000000001,0.0,-0.49574246533039124,0.10267324481768546,-0.08218628435300918
0.22999999999999954,-1.57,-0.8200000000000001,0.25,-0.45152567472760125,0.09232017679355754,-0.12027409746580248
0.22999999999999954,-1.57,-0.8200000000000001,0.5,-0.3995085448559172,0.08014071110552863,-0.14594257836952468
0.22999999999999954,-1.57,-0.8200000000000001,0.75,-0.3429252489098863,0.06689210793979695,-0.15759578524484946
0.22999999999999954,-1.57,-0.8200000000000001,1.0,-0.2852938621746923,0.053398101272641024,-0.15450917812965898
0.22999999999999954,-1.57,-0.8200000000000001,1.25,-0.23019762514444447,0.04049768308146551,-0.13687466730463765
0.22999999999999954,-1.57,-0.8200000000000001,1.5,-0.18106215498339603,0.028992938887237557,-0.10578868124151963
0.22999999999999954,-1.57,-0.8200000000000001,1.57,-0.16880074140284884,0.026122010284306323,-0.09491853771614378
0.22999999999999954,-1.57,-0.5700000000000001,0.0,-0.42264194167519864,0.08555724241940588,-0.1450480923074095
0.22999999999999954,-1.57,-0.5700000000000001,0.25,-0.37062481180351453,0.07337777673137694,-0.17071657321113182
0.22999999999999954,-1.57,-0.5700000000000001,0.5,-0.3140415158574835,0.06012917356564523,-0.18236978008645643
0.22999999999999954,-1.57,-0.5700000000000001,0.75,-0.2564101291222897,0.04663516689848935,-0.17928317297126634
0.22999999999999954,-1.57,-0.5700000000000001,1.0,-0.20131389209204184,0.03373474870731382,-0.16164866214624468
0.22999999999999954,-1.57,-0.5700000000000001,1.25,-0.15217842193099332,0.022230004513085842,-0.13056267608312688
0.22999999999999954,-1.57,-0.5700000000000001,1.5,-0.11205872418997599,0.012836243587479585,-0.08795799083279049
0.22999999999999954,-1.57,-0.5700000000000001,1.57,-0.10279698541027138,0.010667668928378593,-0.07431020738553978
0.22999999999999954,-1.57,-0.32000000000000006,0.0,-0.3366712231745043,0.06542776932588203,-0.1873811865660237
0.22999999999999954,-1.57,-0.32000000000000006,0.25,-0.28008792722847337,0.052179166160150336,-0.19903439344134843
0.22999999999999954,-1.57,-0.32000000000000006,0.5,-0.2224565404932796,0.03868515949299444,-0.19594778632615806
0.22999999999999954,-1.57,-0.32000000000000006,0.75,-0.16736030346303166,0.02578474130181891,-0.17831327550113674
0.22999999999999954,-1.57,-0.32000000000000006,1.0,-0.11822483330198309,0.01427999710759093,-0.14722728943801872
0.22999999999999954,-1.57,-0.32000000000000006,1.25,-0.07810513556096566,0.004886236181984643,-0.10462260418768254
0.22999999999999954,-1.57,-0.32000000000000006,1.5,-0.04949565872891779,-0.001812482918587377,-0.05314817272655398
0.22999999999999954,-1.57,-0.32000000000000006,1.57,-0.04380944480887502,-0.003143872164875895,-0.03757130243021373
0.22999999999999954,-1.57,-0.07000000000000006,0.0,-0.24317555271227348,0.04353637867855075,-0.20655350036486098
0.22999999999999954,-1.57,-0.07000000000000006,0.25,-0.18554416597707962,0.030042372011394862,-0.2034668932496707
0.22999999999999954,-1.57,-0.07000000000000006,0.5,-0.13044792894683174,0.01714195382021934,-0.18583238242464917
0.22999999999999954,-1.57,-0.07000000000000006,0.75,-0.08131245878578318,0.005637209625991362,-0.15474639636153148
0.22999999999999954,-1.57,-0.07000000000000006,1.0,-0.04119276104476575,-0.003756551299614927,-0.11214171111119486
0.22999999999999954,-1.57,-0.07000000000000006,1.25,-0.012583284212717687,-0.010455270400186992,-0.06066727965006663
0.22999999999999954,-1.57,-0.07000000000000006,1.5,0.002737173008693226,-0.014042453766769923,-0.0035235328140417466
0.22999999999999954,-1.57,-0.07000000000000006,1.57,0.0044943208282554,-0.014453878265390756,0.013013929981706918
0.22999999999999954,-1.57,0.17999999999999994,0.0,-0.1479680382389266,0.021244171118635573,-0.2013729920915024
0.22999999999999954,-1.57,0.17999999999999994,0.25,-0.0928718012086787,0.008343752927460047,-0.18373848126648096
0.22999999999999954,-1.57,0.17999999999999994,0.5,-0.043736331047630216,-0.003160991266767915,-0.15265249520336305
0.22999999999999954,-1.57,0.17999999999999994,0.75,-0.0036166333066127462,-0.012554752192374211,-0.11004780995302693
0.22999999999999954,-1.57,0.17999999999999994,1.0,0.024992843525435213,-0.019253471292946252,-0.05857337849189831
0.22999999999999954,-1.57,0.17999999999999994,1.25,0.04031330074684633,-0.022840654659529232,-0.0014296316558735644
0.22999999999999954,-1.57,0.17999999999999994,1.5,0.04139218653102158,-0.023093268604629222,0.057830509148023596
0.22999999999999954,-1.57,0.17999999999999994,1.57,0.03911101730928997,-0.022559147972960308,0.07430034510444036
0.22999999999999954,-1.57,0.42999999999999994,0.0,-0.056968221874314044,-6.283185834066e-05,-0.17216176065900135
0.22999999999999954,-1.57,0.42999999999999994,0.25,-0.00783275171326547,-0.011567576052568643,-0.1410757745958835
0.22999999999999954,-1.57,0.42999999999999994,0.5,0.03228694602775189,-0.020961336978174913,-0.09847108934554716
0.22999999999999954,-1.57,0.42999999999999994,0.75,0.06089642285979997,-0.027660056078746983,-0.04699665788441881
0.22999999999999954,-1.57,0.42999999999999994,1.0,0.07621688008121089,-0.031247239445329915,0.010147088951606126
0.22999999999999954,-1.57,0.42999999999999994,1.25,0.07729576586538636,-0.031499853390429954,0.06940722975550317
0.22999999999999954,-1.57,0.42999999999999994,1.5,0.06406600031976434,-0.028402191602456453,0.1270992559939139
0.22999999999999954,-1.57,0.42999999999999994,1.57,0.05788834611028262,-0.026955734874403725,0.1424774504815829
0.22999999999999954,-1.57,0.6799999999999999,0.0,0.024165968550460614,-0.019059864006061418,-0.12073601895553077
0.22999999999999954,-1.57,0.6799999999999999,0.25,0.0642856662914781,-0.028453624931667715,-0.07813133370519448
0.22999999999999954,-1.57,0.6799999999999999,0.5,0.09289514312352608,-0.03515234403223976,-0.026656902244066027
0.22999999999999954,-1.57,0.6799999999999999,0.75,0.10821560034493721,-0.03873952739882274,0.03048684459195869
0.22999999999999954,-1.57,0.6799999999999999,1.0,0.10929448612911244,-0.038992141343922725,0.08974698539585599
0.22999999999999954,-1.57,0.6799999999999999,1.25,0.09606472058349066,-0.03589447955594929,0.1474390116342667
0.22999999999999954,-1.57,0.6799999999999999,1.5,0.06934886645236998,-0.029639139641597416,0.19997591254247477
0.22999999999999954,-1.57,0.6799999999999999,1.57,0.05965882387290186,-0.02737028049071189,0.21330632391122728
0.22999999999999954,-1.57,0.9299999999999999,0.0,0.09039000204185019,-0.03456578187621138,-0.050293170523679764
0.22999999999999954,-1.57,0.9299999999999999,0.25,0.1189994788738982,-0.041264500976783434,0.001181260937448636
0.22999999999999954,-1.57,0.9299999999999999,0.5,0.13431993609530915,-0.04485168434336637,0.058325007773473436
0.22999999999999954,-1.57,0.9299999999999999,0.75,0.13539882187948465,-0.045104298288466425,0.11758514857737049
0.22999999999999954,-1.57,0.9299999999999999,1.0,0.12216905633386257,-0.04200663650049291,0.17527717481578137
0.22999999999999954,-1.57,0.9299999999999999,1.25,0.09545320220274216,-0.03575129658614111,0.2278140757239894
0.22999999999999954,-1.57,0.9299999999999999,1.5,0.05691232189985925,-0.026727205284038765,0.27192936126186673
0.22999999999999954,-1.57,0.9299999999999999,1.57,0.04431237086503751,-0.023777010383281783,0.28238316909759203
0.22999999999999954,-1.57,1.05,0.0,0.11562977271238595,-0.04047550664599051,-0.010973448062134739
0.22999999999999954,-1.57,1.05,0.25,0.13803366134566708,-0.04572122846033472,0.04364834496219147
0.22999999999999954,-1.57,1.05,0.5,0.14658328254594666,-0.047723065514999545,0.10226479932593274
0.22999999999999954,-1.57,1.05,0.75,0.1407470622764091,-0.046356553277666246,0.16123142780093475
0.22999999999999954,-1.57,1.05,1.0,0.12088786844613998,-0.041706654860657576,0.2168819710288458
0.22999999999999954,-1.57,1.05,1.25,0.08824044954106411,-0.03406247842612633,0.2657563477707799
0.22999999999999954,-1.57,1.05,1.5,0.044834663943494626,-0.023899301840804632,0.30481578600012044
0.22999999999999954,-1.57,1.05,1.57,0.031106830482314468,-0.020685020756402963,0.3136452537004515
0.22999999999999954,-1.32,-1.57,0.0,-0.5811209683874168,0.12266405459599222,0.3223480632744862
0.22999999999999954,-1.32,-1.57,0.25,-0.5884363375761125,0.12437689973467572,0.26355568594883066
0.22999999999999954,-1.32,-1.57,0.5,-0.5813618573085343,0.12272045713793589,0.20473222104488592
0.22999999999999954,-1.32,-1.57,0.75,-0.5603373845030322,0.11779771638358869,0.14953502670355687
0.22999999999999954,-1.32,-1.57,1.0,-0.5266701190482723,0.1099147496488319,0.10139599712572106
0.22999999999999954,-1.32,-1.57,1.25,-0.48245332844548233,0.09956168162470401,0.0633081840129277
0.22999999999999954,-1.32,-1.57,1.5,-0.43043619857379817,0.08738221593667507,0.0376397031092055
0.22999999999999954,-1.32,-1.57,1.57,-0.4149052892905215,0.08374575661671309,0.03291619437654525
0.22999999999999954,-1.32,-1.32,0.0,-0.5931280217698912,0.1254754264468983,0.22520807226437964
0.22999999999999954,-1.32,-1.32,0.25,-0.5860535415023131,0.12381898385015849,0.16638460736043487
0.22999999999999954,-1.32,-1.32,0.5,-0.5650290686968108,0.11889624309581123,0.11118741301910583
0.22999999999999954,-1.32,-1.32,0.75,-0.5313618032420514,0.11101327636105456,0.06304838344127
0.22999999999999954,-1.32,-1.32,1.0,-0.4871450126392611,0.10066020833692658,0.024960570328476706
0.22999999999999954,-1.32,-1.32,1.25,-0.4351278827675772,0.0884807426488977,-0.0007079105752456627
0.22999999999999954,-1.32,-1.32,1.5,-0.37854458682154624,0.07523213948316601,-0.012361117450570225
0.22999999999999954,-1.32,-1.32,1.57,-0.3623586549740189,0.07144231097759432,-0.012991454205162067
0.22999999999999954,-1.32,-1.07,0.0,-0.5813618573085343,0.12272045713793589,0.1280369936759837
0.22999999999999954,-1.32,-1.07,0.25,-0.5603373845030319,0.11779771638358863,0.07283979933465459
0.22999999999999954,-1.32,-1.07,0.5,-0.5266701190482723,0.1099147496488319,0.02470076975681887
0.22999999999999954,-1.32,-1.07,0.75,-0.48245332844548244,0.09956168162470402,-0.013387043355974487
0.22999999999999954,-1.32,-1.07,1.0,-0.43043619857379806,0.08738221593667504,-0.03905552425969666
0.22999999999999954,-1.32,-1.07,1.25,-0.3738529026277673,0.0741336127709434,-0.05070873113502142
0.22999999999999954,-1.32,-1.07,1.5,-0.31622151589257347,0.06063960610378749,-0.047622124019830986
0.22999999999999954,-1.32,-1.07,1.57,-0.30038692432778813,0.056932041593346513,-0.04412009750994031
0.22999999999999954,-1.32,-0.8200000000000001,0.0,-0.5465540381210617,0.11457043731725922,0.03687645453545421
0.22999999999999954,-1.32,-0.8200000000000001,0.25,-0.5128867726663021,0.10668747058250248,-0.01126257504238154
0.22999999999999954,-1.32,-0.8200000000000001,0.5,-0.46866998206351196,0.09633440255837457,-0.04935038815517484
0.22999999999999954,-1.32,-0.8200000000000001,0.75,-0.41665285219182807,0.08415493687034568,-0.07501886905889718
0.22999999999999954,-1.32,-0.8200000000000001,1.0,-0.3600695562457969,0.07090633370461394,-0.08667207593422169
0.22999999999999954,-1.32,-0.8200000000000001,1.25,-0.30243816951060304,0.05741232703745805,-0.08358546881903148
0.22999999999999954,-1.32,-0.8200000000000001,1.5,-0.24734193248035527,0.04451190884628254,-0.06595095799400993
0.22999999999999954,-1.32,-0.8200000000000001,1.57,-0.23284319940821227,0.041117126734934596,-0.05853430726623207
0.22999999999999954,-1.32,-0.5700000000000001,0.0,-0.4908687458156177,0.10153209574333842,-0.0426056243623468
0.22999999999999954,-1.32,-0.5700000000000001,0.25,-0.4466519552128277,0.09117902771921052,-0.0806934374751401
0.22999999999999954,-1.32,-0.5700000000000001,0.5,-0.3946348253411436,0.07899956203118158,-0.10636191837886241
0.22999999999999954,-1.32,-0.5700000000000001,0.75,-0.33805152939511274,0.06575095886544992,-0.1180151252541872
0.22999999999999954,-1.32,-0.5700000000000001,1.0,-0.2804201426599187,0.05225695219829399,-0.11492851813899671
0.22999999999999954,-1.32,-0.5700000000000001,1.25,-0.2253239056296709,0.039356534007118464,-0.09729400731397539
0.22999999999999954,-1.32,-0.5700000000000001,1.5,-0.17618843546862245,0.027851789812890514,-0.06620802125085742
0.22999999999999954,-1.32,-0.5700000000000001,1.57,-0.1639270218880752,0.024980861209959272,-0.055337877725481405
0.22999999999999954,-1.32,-0.32000000000000006,0.0,-0.41776822216042503,0.08441609334505883,-0.1054674323167473
0.22999999999999954,-1.32,-0.32000000000000006,0.25,-0.365751092288741,0.07223662765702991,-0.1311359132204696
0.22999999999999954,-1.32,-0.32000000000000006,0.5,-0.30916779634271,0.058988024491298224,-0.14278912009579423
0.22999999999999954,-1.32,-0.32000000000000006,0.75,-0.2515364096075162,0.045494017824142315,-0.13970251298060407
0.22999999999999954,-1.32,-0.32000000000000006,1.0,-0.19644017257726826,0.03259359963296678,-0.12206800215558242
0.22999999999999954,-1.32,-0.32000000000000006,1.25,-0.1473047024162197,0.021088855438738806,-0.09098201609246467
0.22999999999999954,-1.32,-0.32000000000000006,1.5,-0.10718500467520237,0.011695094513132538,-0.04837733084212828
0.22999999999999954,-1.32,-0.32000000000000006,1.57,-0.09792326589549774,0.009526519854031542,-0.03472954739487752
0.22999999999999954,-1.32,-0.07000000000000006,0.0,-0.3317975036597307,0.06428662025153499,-0.14780052657536155
0.22999999999999954,-1.32,-0.07000000000000006,0.25,-0.2752142077136998,0.0510380170858033,-0.15945373345068622
0.22999999999999954,-1.32,-0.07000000000000006,0.5,-0.217582820978506,0.037544010418647404,-0.1563671263354958
0.22999999999999954,-1.32,-0.07000000000000006,0.75,-0.1624865839482581,0.02464359222747188,-0.13873261551047447
0.22999999999999954,-1.32,-0.07000000000000006,1.0,-0.11335111378720947,0.013138848033243887,-0.10764662944735634
0.22999999999999954,-1.32,-0.07000000000000006,1.25,-0.07323141604619203,0.0037450871076375996,-0.06504194419702022
0.22999999999999954,-1.32,-0.07000000000000006,1.5,-0.04462193921414412,-0.0029536319929344343,-0.013567512735891657
0.22999999999999954,-1.32,-0.07000000000000006,1.57,-0.03893572529410137,-0.004285021239222945,0.0020093575604485936
0.22999999999999954,-1.32,0.17999999999999994,0.0,-0.23830183319749987,0.042395229604203714,-0.1669728403741987
0.22999999999999954,-1.32,0.17999999999999994,0.25,-0.18067044646230598,0.02890122293704781,-0.1638862332590084
0.22999999999999954,-1.32,0.17999999999999994,0.5,-0.12557420943205808,0.016000804745872288,-0.1462517224339869
0.22999999999999954,-1.32,0.17999999999999994,0.75,-0.07643873927100951,0.0044960605516443045,-0.11516573637086916
0.22999999999999954,-1.32,0.17999999999999994,1.0,-0.0363190415299921,-0.004897700373961977,-0.07256105112053265
0.22999999999999954,-1.32,0.17999999999999994,1.25,-0.007709564697944015,-0.01159641947453405,-0.021086619659404338
0.22999999999999954,-1.32,0.17999999999999994,1.5,0.007610892523466899,-0.01518360284111698,0.036057127176620546
0.22999999999999954,-1.32,0.17999999999999994,1.57,0.00936804034302906,-0.015595027339737808,0.05259458997236921
0.22999999999999954,-1.32,0.42999999999999994,0.0,-0.143094318724153,0.020103022044288536,-0.16179233210084012
0.22999999999999954,-1.32,0.42999999999999994,0.25,-0.08799808169390505,0.007202603853112997,-0.1441578212758187
0.22999999999999954,-1.32,0.42999999999999994,0.5,-0.03886261153285654,-0.0043021403411149725,-0.11307183521270073
0.22999999999999954,-1.32,0.42999999999999994,0.75,0.0012570862081609261,-0.013695901266721268,-0.0704671499623645
0.22999999999999954,-1.32,0.42999999999999994,1.0,0.029866563040208863,-0.020394620367293306,-0.018992718501235906
0.22999999999999954,-1.32,0.42999999999999994,1.25,0.04518702026161996,-0.02398180373387628,0.03815102833478881
0.22999999999999954,-1.32,0.42999999999999994,1.5,0.04626590604579521,-0.024234417678976265,0.09741116913868594
0.22999999999999954,-1.32,0.42999999999999994,1.57,0.0439847368240636,-0.023700297047307355,0.11388100509510274
0.22999999999999954,-1.32,0.6799999999999999,0.0,-0.052094502359540426,-0.0012039809326877052,-0.13258110066833925
0.22999999999999954,-1.32,0.6799999999999999,0.25,-0.002959032198491824,-0.012708725126915694,-0.1014951146052214
0.22999999999999954,-1.32,0.6799999999999999,0.5,0.037160665542525576,-0.02210248605252197,-0.05889042935488506
0.22999999999999954,-1.32,0.6799999999999999,0.75,0.06577014237457367,-0.02880120515309404,-0.007415997893756715
0.22999999999999954,-1.32,0.6799999999999999,1.0,0.0810905995959846,-0.03238838851967698,0.04972774894226831
0.22999999999999954,-1.32,0.6799999999999999,1.25,0.0821694853801601,-0.032641002464777025,0.10898788974616541
0.22999999999999954,-1.32,0.6799999999999999,1.5,0.06893971983453803,-0.029543340676803517,0.16667991598457615
0.22999999999999954,-1.32,0.6799999999999999,1.57,0.06276206562505635,-0.028096883948750796,0.18205811047224515
0.22999999999999954,-1.32,0.9299999999999999,0.0,0.02903968806523438,-0.020201013080408496,-0.08115535896486839
0.22999999999999954,-1.32,0.9299999999999999,0.25,0.06915938580625182,-0.029594774006014783,-0.03855067371453205
0.22999999999999954,-1.32,0.9299999999999999,0.5,0.09776886263829977,-0.036293493106586826,0.012923757746596404
0.22999999999999954,-1.32,0.9299999999999999,0.75,0.1130893198597109,-0.0398806764731698,0.07006750458262112
0.22999999999999954,-1.32,0.9299999999999999,1.0,0.11416820564388613,-0.04013329041826979,0.12932764538651845
0.22999999999999954,-1.32,0.9299999999999999,1.25,0.10093844009826432,-0.03703562863029634,0.18701967162492913
0.22999999999999954,-1.32,0.9299999999999999,1.5,0.07422258596714364,-0.030780288715944466,0.2395565725331372
0.22999999999999954,-1.32,0.9299999999999999,1.57,0.06453254338767551,-0.028511429565058942,0.2528869839018898
0.22999999999999954,-1.32,1.05,0.0,0.06296650091144203,-0.028144751114088422,-0.049471296078941296
0.22999999999999954,-1.32,1.05,0.25,0.09783169169397832,-0.03630820411293677,-0.002240282927927717
0.22999999999999954,-1.32,1.05,0.5,0.12023558032725933,-0.041553925927280945,0.05238151009639841
0.22999999999999954,-1.32,1.05,0.75,0.12878520152753917,-0.043555762981945835,0.11099796446013965
0.22999999999999954,-1.32,1.05,1.0,0.12294898125800122,-0.042189250744612446,0.1699645929351419
0.22999999999999954,-1.32,1.05,1.25,0.10308978742773249,-0.03753935232760386,0.2256151361630528
0.22999999999999954,-1.32,1.05,1.5,0.07044236852265631,-0.029895175893072543,0.2744895129049868
0.22999999999999954,-1.32,1.05,1.57,0.05926822110731755,-0.0272788234458342,0.28653267045235525
0.22999999999999954,-1.07,-1.57,0.0,-0.5318304877251518,0.11112301572180963,0.4505290769353812
0.22999999999999954,-1.07,-1.57,0.25,-0.553080872145383,0.11609865218122375,0.39542321245387235
0.22999999999999954,-1.07,-1.57,0.5,-0.5603962413340786,0.11781149731990723,0.33663083512821695
0.22999999999999954,-1.07,-1.57,0.75,-0.5533217610665006,0.11615505472316745,0.27780737022427227
0.22999999999999954,-1.07,-1.57,1.0,-0.532297288260998,0.11123231396882013,0.22261017588294305
0.22999999999999954,-1.07,-1.57,1.25,-0.49863002280623847,0.10334934723406343,0.17447114630510732
0.22999999999999954,-1.07,-1.57,1.5,-0.4544132322034484,0.09299627920993551,0.13638333319231405
0.22999999999999954,-1.07,-1.57,1.57,-0.4405029822009196,0.08973928650319395,0.12786033737663943
